name;rarity;arts
May (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_820378.png/]
Spellarcher Fionna;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/74/Unit_ills_full_850047.png/]
Brilliant Flash Fionna;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a8/Unit_ills_full_850048.png/]
Big Sister Nyala;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fc/Unit_ills_full_830328.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e2/Unit_ills_full_830328_2.png/]
Logi (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1c/Unit_ills_full_850977.png/]
Logi (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/41/Unit_ills_full_850978.png/]
Lofia (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3d/Unit_ills_full_820507.png/]
Lofia (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a0/Unit_ills_full_820508.png/]
Chloe (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ad/Unit_ills_full_850507.png/]
Chloe (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4d/Unit_ills_full_850508.png/]
Foxblade Kitsu;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4b/Unit_ills_full_820518.png/]
Spellscythe Ciardha;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/56/Unit_ills_full_860047.png/]
Occult Reaper Ciardha;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5f/Unit_ills_full_860048.png/]
Brilliant Persenet;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b0/Unit_ills_full_850357.png/]
Bright Star Persenet;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bb/Unit_ills_full_850358.png/]
Tridon the Judicious;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/64/Unit_ills_full_820148.png/]
Riverblade Kawab;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/99/Unit_ills_full_820357.png/]
Crocodile Lord Kawab;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/85/Unit_ills_full_820358.png/]
Fabled Kurewa & Kuraginn;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ee/Unit_ills_full_811118.png/]
Pyretic Yan & Yuan;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/cb/Unit_ills_full_810557.png/]
Calescent Yan & Yuan;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c6/Unit_ills_full_810558.png/]
Priestess Snow Miku (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0d/Unit_ills_full_850297.png/]
Priestess Snow Miku (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1d/Unit_ills_full_850298.png/]
Randolph and Ravenna;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/23/Unit_ills_full_860328.png/]
Berserker Zelion;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8a/Unit_ills_full_840437.png/]
Demon Ulfhednar Zelion;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_840438.png/]
Twinkle Snow Miku (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ec/Unit_ills_full_820297.png/]
Twinkle Snow Miku (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/87/Unit_ills_full_820298.png/]
Senbonzakura Miku (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_830297.png/]
Senbonzakura Miku (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/77/Unit_ills_full_830298.png/]
N'an-Hua;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e9/Unit_ills_full_840567.png/]
N'an-Wang-Mu;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/37/Unit_ills_full_840568.png/]
Adamant Ancient Svalinn;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bc/Unit_ills_full_810408.png/]
Arctic Vail & Vidron;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5d/Unit_ills_full_820557.png/]
Glacial Vail & Vidron;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_820558.png/]
Arcane Sage Allanon;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8b/Unit_ills_full_850318.png/]
Pastel Ellie;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b2/Unit_ills_full_810427.png/]
Sweet Harlequin Ellie;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/77/Unit_ills_full_810428.png/]
Black Knight Xenon;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/8f/Unit_ills_full_860017.png/]
Xenon, Son of Elysia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/15/Unit_ills_full_860018.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5e/Unit_ills_full_860018_2.png/]
Ultor the Unbreakable;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0f/Unit_ills_full_810148.png/]
Time-Weaver Elaina;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a8/Unit_ills_full_830528.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/2/27/Unit_ills_full_830528_2.png/]
Wonder Mirror Idol;3★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4a/Unit_ills_full_750122.png/]
Wizard Merlin;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/51/Unit_ills_full_860607.png/]
Wayward Merlin;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/ea/Unit_ills_full_860608.png/]
Witch Morgana;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5e/Unit_ills_full_710167.png/]
Fallen Morgana;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/41/Unit_ills_full_710168.png/]
Gracious Honoka & Hisa;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9e/Unit_ills_full_830557.png/]
Merciful Honoka & Hisa;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/89/Unit_ills_full_830558.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d2/Unit_ills_full_830558_2.png/]
Mordred;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/86/Unit_ills_full_840607.png/]
Noble Prince Mordred;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/71/Unit_ills_full_840608.png/]
Unyielding Estia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/25/Unit_ills_full_850017.png/]
Estia, Regalia of Elysia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/44/Unit_ills_full_850018.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1a/Unit_ills_full_850018_2.png/]
Prophetic Tate & Tama;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6b/Unit_ills_full_840557.png/]
Fearless Tate & Tama;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f7/Unit_ills_full_840558.png/]
Vengeful Grandt;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/48/Unit_ills_full_810528.png/]
Draegar;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/47/Unit_ills_full_840577.png/]
Draegar the Zealous;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4c/Unit_ills_full_840578.png/]
Swiftwind Raquiel;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/29/Unit_ills_full_850437.png/]
Angelic Gale Raquiel;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/20/Unit_ills_full_850438.png/]
Mad King Ihsir;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/77/Unit_ills_full_860338.png/]
Adroit Quentin & Quinn;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fd/Unit_ills_full_850557.png/]
Canny Quentin & Quinn;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0a/Unit_ills_full_850558.png/]
Hadaron the Immortal;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9f/Unit_ills_full_860148.png/]
Tsovinar;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/30/Unit_ills_full_820567.png/]
Endless Abyss Tsovinar;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/7b/Unit_ills_full_820568.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/0/01/Unit_ills_full_820568_2.png/]
Ancient Calamity Arumat;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3c/Unit_ills_full_830408.png/]
Izuku Midoriya (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0b/Unit_ills_full_840587.png/]
Izuku Midoriya (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2b/Unit_ills_full_840588.png/]
Ochaco Uraraka (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_830587.png/]
Ochaco Uraraka (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f1/Unit_ills_full_830588.png/]
All Might;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/47/Unit_ills_full_850588.png/]
Katsuki Bakugo (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/09/Unit_ills_full_810587.png/]
Katsuki Bakugo (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/25/Unit_ills_full_810588.png/]
Tsuyu Asui (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b2/Unit_ills_full_820587.png/]
Tsuyu Asui (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ac/Unit_ills_full_820588.png/]
Archmage Haile;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/23/Unit_ills_full_820318.png/]
Devious Ebony & Enid;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/03/Unit_ills_full_860557.png/]
Astute Ebony & Enid;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/17/Unit_ills_full_860558.png/]
Black Knight Kielazar;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/aa/Unit_ills_full_860437.png/]
Eternal Templar Kielazar;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/08/Unit_ills_full_860438.png/]
Bibliosoph Astrid;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/31/Unit_ills_full_820437.png/]
Spirit Conjurer Astrid;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/92/Unit_ills_full_820438.png/]
Autumn Child QiuTong;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/16/Unit_ills_full_850567.png/]
Lunar Maiden QiuTong;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c2/Unit_ills_full_850568.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/4/43/Unit_ills_full_850568_2.png/]
Blazing Victory Cayena;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/24/Unit_ills_full_810657.png/]
Righteous Sun Cayena;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_810658.png/]
Korzan the Damned;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d3/Unit_ills_full_810318.png/]
Lonely Apex Sheriff;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f9/Unit_ills_full_740237.png/]
Nia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/22/Unit_ills_full_830597.png/]
Nia, Maverick of Elysia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0c/Unit_ills_full_830598.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/0/00/Unit_ills_full_830598_2.png/]
Aurelia the Ascended;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/31/Unit_ills_full_850148.png/]
Florence;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/15/Unit_ills_full_820577.png/]
Bloodpoison Florence;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/fd/Unit_ills_full_820578.png/]
Headpumtress Semira;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b7/Unit_ills_full_860108.png/]
Plaguewarden Theodor;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e3/Unit_ills_full_860568.png/]
Baelfyr;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/6b/Unit_ills_full_810627.png/]
Blacksteel Baelfyr;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/2a/Unit_ills_full_810628.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_810628_2.png/]
Grieving Dryad Alraune;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/26/Unit_ills_full_830628.png/]
Noblesse Gunner Serin;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/43/Unit_ills_full_820657.png/]
Grand Mitrailleur Serin;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/74/Unit_ills_full_820658.png/]
Gajeel Redfox (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bc/Unit_ills_full_830647.png/]
Gajeel Redfox (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/35/Unit_ills_full_830648.png/]
Wendy Marvell (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bd/Unit_ills_full_850647.png/]
Wendy Marvell (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bc/Unit_ills_full_850648.png/]
Mavis Vermilion (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e7/Unit_ills_full_850637.png/]
Mavis Vermilion (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9e/Unit_ills_full_850638.png/]
Zeref (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e1/Unit_ills_full_860647.png/]
Zeref (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3d/Unit_ills_full_860648.png/]
Acnologia (7★);7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/42/Unit_ills_full_860637.png/]
Acnologia (Omni);Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c1/Unit_ills_full_860638.png/]
Zedus the Great;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/3d/Unit_ills_full_840148.png/]
Wild Warrior Bayley;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/1/18/Unit_ills_full_830657.png/]
Martial Meowster Bayley;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/bf/Unit_ills_full_830658.png/]
Fell Illucen & Illumina;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/b/b7/Unit_ills_full_860678.png/]
Kranus;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/30/Unit_ills_full_860577.png/]
Cosmic Shade Kranus;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f9/Unit_ills_full_860578.png/]
Andaria the Swift;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/7/79/Unit_ills_full_830148.png/]
Annette;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/4d/Unit_ills_full_810517.png/]
Snowy Bravura Annette;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/84/Unit_ills_full_810518.png/]
Kagiya;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/21/Unit_ills_full_810617.png/]
Sparkslinger Kagiya;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_810618.png/]
Wild Avenger Avani;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a1/Unit_ills_full_830318.png/]
Storm Shaman Fennia;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c4/Unit_ills_full_840657.png/]
Tempest Prophet Fennia;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/2/26/Unit_ills_full_840658.png/]
Tevarius;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/95/Unit_ills_full_840627.png/]
Storm-Bringer Tevarius;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/33/Unit_ills_full_840628.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/1/1c/Unit_ills_full_840628_2.png/]
Abyssherald Saerenthis;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/d/d0/Unit_ills_full_820628.png/]
Giselle Tyndalos;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c2/Unit_ills_full_820668.png/]
Galene;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/51/Unit_ills_full_820677.png/]
VLKR Sentienel Galene;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/a7/Unit_ills_full_820678.png/]
Scraptech Vektor;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/0e/Unit_ills_full_830678.png/]
Shining Dawn Vanila;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c4/Unit_ills_full_850657.png/]
Gilded Seraph Vanila;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/42/Unit_ills_full_850658.png/]
Orebi Ignis Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f7/Unit_ills_full_810900.png/]
Orebi Algor Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/5/5a/Unit_ills_full_820900.png/]
Orebi Terra Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/0/01/Unit_ills_full_830900.png/]
Orebi Fulgur Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/45/Unit_ills_full_840900.png/]
Orebi Lux Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/8/82/Unit_ills_full_850900.png/]
Orebi Umbra Geode;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f0/Unit_ills_full_860900.png/]
Zodiacal Apex Ophiuchus;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/43/Unit_ills_full_730257.png/]
Demoniac Czorag;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e3/Unit_ills_full_810708.png/]
Miell;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/9/9f/Unit_ills_full_830697.png/]
Deepwood Syrinx Miell;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/69/Unit_ills_full_830698.png/]
Magma Apex Surt;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/4/49/Unit_ills_full_710227.png/]
Midnight Revel Lico;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/e/e1/Unit_ills_full_860657.png/]
Black Nocturne Lico;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/c/c8/Unit_ills_full_860658.png/]
Divine Savior Mikael;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/a/ad/Unit_ills_full_840318.png/]
Sero-Anya;7★;[https://static.wikia.nocookie.net/bravefrontierglobal/images/6/61/Unit_ills_full_850627.png/]
Sero-Anya, Eternal Light;Omni;[https://static.wikia.nocookie.net/bravefrontierglobal/images/3/30/Unit_ills_full_850628.png/,https://static.wikia.nocookie.net/bravefrontierglobal/images/f/f0/Unit_ills_full_850628_2.png/]
